city,timestamp,temperature,season
New York,2010-05-02,9.216298249316635,spring
New York,2010-05-03,9.176953453028503,spring
New York,2010-05-04,20.07996877753315,spring
New York,2010-05-05,9.271156099054895,spring
New York,2010-05-06,16.85480567898277,spring
New York,2010-05-07,14.243289658280585,spring
New York,2010-05-08,7.002179788393735,spring
New York,2010-05-09,3.9378339125399844,spring
New York,2010-05-10,5.352274553861097,spring
New York,2010-05-11,12.18424296080559,spring
New York,2010-05-12,9.817947306774611,spring
New York,2010-05-13,2.7198623419669357,spring
New York,2010-05-14,13.144816752215014,spring
New York,2010-05-15,11.644789331193673,spring
New York,2010-05-16,-0.509492997476535,spring
New York,2010-05-17,9.197970385960016,spring
New York,2010-05-18,6.052975762595954,spring
New York,2010-05-19,15.700217089579844,spring
New York,2010-05-20,8.212273588005084,spring
New York,2010-05-21,5.683934776310265,spring
New York,2010-05-22,7.353846629763475,spring
New York,2010-05-23,10.11995898702992,spring
New York,2010-05-24,8.70730355971317,spring
New York,2010-05-25,14.702787696467558,spring
New York,2010-05-26,6.271907461978238,spring
New York,2010-05-27,12.343446558993827,spring
New York,2010-05-28,6.014852117209264,spring
New York,2010-05-29,12.104734256999668,spring
New York,2010-05-30,14.74634643771208,spring
New York,2010-05-31,11.132907024169578,spring
New York,2010-06-01,19.00670534789853,summer
New York,2010-06-02,20.01357714591426,summer
New York,2010-06-03,18.923275787419854,summer
New York,2010-06-04,23.278423342994977,summer
New York,2010-06-05,25.28933606712257,summer
New York,2010-06-06,24.429891258048446,summer
New York,2010-06-07,23.181946626878705,summer
New York,2010-06-08,19.69646138878587,summer
New York,2010-06-09,26.17687950545991,summer
New York,2010-06-10,24.96338067919216,summer
New York,2010-06-11,23.581967678577474,summer
New York,2010-06-12,28.41230826555823,summer
New York,2010-06-13,24.966981534938302,summer
New York,2010-06-14,19.76673742127771,summer
New York,2010-06-15,26.15826523612739,summer
New York,2010-06-16,27.33062929724017,summer
New York,2010-06-17,25.832378285489742,summer
New York,2010-06-18,15.30953147555526,summer
New York,2010-06-19,15.683767402557024,summer
New York,2010-06-20,23.683339855598163,summer
New York,2010-06-21,13.821317989167119,summer
New York,2010-06-22,19.83868089418396,summer
New York,2010-06-23,17.45408542453803,summer
New York,2010-06-24,31.911229838487984,summer
New York,2010-06-25,15.297486514833249,summer
New York,2010-06-26,25.600015608188237,summer
New York,2010-06-27,30.177198856710323,summer
New York,2010-06-28,26.01444037919194,summer
New York,2010-06-29,23.290980461121958,summer
New York,2010-06-30,30.193213042724118,summer
New York,2010-07-01,23.813463933778362,summer
New York,2010-07-02,21.619383890961554,summer
New York,2010-07-03,24.105670214555985,summer
New York,2010-07-04,20.14745249434648,summer
New York,2010-07-05,25.174052575102564,summer
New York,2010-07-06,30.80737322856985,summer
New York,2010-07-07,21.02814387302918,summer
New York,2010-07-08,20.920132863242827,summer
New York,2010-07-09,21.78696724942599,summer
New York,2010-07-10,24.856457687571147,summer
New York,2010-07-11,22.52663209103314,summer
New York,2010-07-12,24.743502719747354,summer
New York,2010-07-13,27.3223645996259,summer
New York,2010-07-14,15.667150359947188,summer
New York,2010-07-15,25.794649212567435,summer
New York,2010-07-16,24.386670205000247,summer
New York,2010-07-17,20.526300159921757,summer
New York,2010-07-18,23.359646831485232,summer
New York,2010-07-19,24.625457925701355,summer
New York,2010-07-20,28.225595421766215,summer
New York,2010-07-21,17.749433913535075,summer
New York,2010-07-22,25.154289469368496,summer
New York,2010-07-23,25.16432327428689,summer
New York,2010-07-24,29.3927965876902,summer
New York,2010-07-25,25.645568165304233,summer
New York,2010-07-26,23.424276404196277,summer
New York,2010-07-27,22.86760880565824,summer
New York,2010-07-28,14.061040678938724,summer
New York,2010-07-29,20.20918890917639,summer
New York,2010-07-30,25.487199429378002,summer
New York,2010-07-31,30.305725434561268,summer
New York,2010-08-01,23.05434258385085,summer
New York,2010-08-02,26.262322083809412,summer
New York,2010-08-03,31.587288875918524,summer
New York,2010-08-04,25.992402402220026,summer
New York,2010-08-05,25.688132621595393,summer
New York,2010-08-06,28.813266776968813,summer
New York,2010-08-07,25.833870547444846,summer
New York,2010-08-08,21.306705275758965,summer
New York,2010-08-09,30.934657463412556,summer
New York,2010-08-10,23.410983669605596,summer
New York,2010-08-11,27.25924367123164,summer
New York,2010-08-12,30.343243455309675,summer
New York,2010-08-13,20.7800662371555,summer
New York,2010-08-14,18.562409920899864,summer
New York,2010-08-15,21.289203502076,summer
New York,2010-08-16,30.890422099332465,summer
New York,2010-08-17,25.03888328511259,summer
New York,2010-08-18,22.770617164861928,summer
New York,2010-08-19,23.268744576749242,summer
New York,2010-08-20,21.785221504196013,summer
New York,2010-08-21,25.60936446047903,summer
New York,2010-08-22,25.45027960717864,summer
New York,2010-08-23,13.81657846464429,summer
New York,2010-08-24,18.252585248440003,summer
New York,2010-08-25,23.00205337172623,summer
New York,2010-08-26,29.755695113972727,summer
New York,2010-08-27,25.642429134486314,summer
New York,2010-08-28,28.80747404653485,summer
New York,2010-08-29,24.013119437868728,summer
New York,2010-08-30,23.40399661689451,summer
New York,2010-08-31,16.485662783387518,summer
New York,2010-09-01,14.225537719871848,autumn
New York,2010-09-02,11.49941844515655,autumn
New York,2010-09-03,12.1870114625247,autumn
New York,2010-09-04,17.30727151128246,autumn
New York,2010-09-05,15.894981208222665,autumn
New York,2010-09-06,13.258562144879175,autumn
New York,2010-09-07,17.543891224744048,autumn
New York,2010-09-08,14.100306073510687,autumn
New York,2010-09-09,7.138961470970168,autumn
New York,2010-09-10,14.444970615665511,autumn
New York,2010-09-11,10.889075179420729,autumn
New York,2010-09-12,9.463845576854435,autumn
New York,2010-09-13,23.828122766273612,autumn
New York,2010-09-14,18.80605356103489,autumn
New York,2010-09-15,16.126431560939103,autumn
New York,2010-09-16,18.372830999126855,autumn
New York,2010-09-17,23.50976383875384,autumn
New York,2010-09-18,20.849108774965984,autumn
New York,2010-09-19,18.121662873773104,autumn
New York,2010-09-20,17.222386187386345,autumn
New York,2010-09-21,16.02842423348841,autumn
New York,2010-09-22,19.523246405261915,autumn
New York,2010-09-23,20.91199365291883,autumn
New York,2010-09-24,17.098194281949944,autumn
New York,2010-09-25,9.695671994492535,autumn
New York,2010-09-26,16.34088356347485,autumn
New York,2010-09-27,18.623775061408644,autumn
New York,2010-09-28,18.32491228493105,autumn
New York,2010-09-29,9.490854971567352,autumn
New York,2010-09-30,13.489890041274977,autumn
New York,2010-10-01,13.905247850717315,autumn
New York,2010-10-02,14.215206935339427,autumn
New York,2010-10-03,14.129495958064432,autumn
New York,2010-10-04,7.623027660903397,autumn
New York,2010-10-05,15.798981572984175,autumn
New York,2010-10-06,19.894726867193466,autumn
New York,2010-10-07,13.857948793018744,autumn
New York,2010-10-08,11.550688550961574,autumn
New York,2010-10-09,16.085142877513647,autumn
New York,2010-10-10,15.70973054941783,autumn
New York,2010-10-11,16.079074793702972,autumn
New York,2010-10-12,17.896248243067735,autumn
New York,2010-10-13,8.387988374365532,autumn
New York,2010-10-14,14.46916219218541,autumn
New York,2010-10-15,14.679168709081068,autumn
New York,2010-10-16,10.043952729011782,autumn
New York,2010-10-17,12.115413291806755,autumn
New York,2010-10-18,19.633275953446663,autumn
New York,2010-10-19,18.79840566643663,autumn
New York,2010-10-20,7.723300966849251,autumn
New York,2010-10-21,12.473611997664028,autumn
New York,2010-10-22,8.384608032400537,autumn
New York,2010-10-23,14.487474500279335,autumn
New York,2010-10-24,7.219948044770325,autumn
New York,2010-10-25,5.754793890036204,autumn
New York,2010-10-26,6.190427010523168,autumn
New York,2010-10-27,7.714426174545582,autumn
New York,2010-10-28,12.2189700628067,autumn
New York,2010-10-29,16.215991900048945,autumn
New York,2010-10-30,21.28228510154475,autumn
New York,2010-10-31,15.176537344289267,autumn
New York,2010-11-01,19.060136722020797,autumn
New York,2010-11-02,10.363617624722798,autumn
New York,2010-11-03,20.807260114025024,autumn
New York,2010-11-04,24.86417424370275,autumn
New York,2010-11-05,10.920836044442236,autumn
New York,2010-11-06,14.072518808568688,autumn
New York,2010-11-07,8.643692048019396,autumn
New York,2010-11-08,13.815023378979255,autumn
New York,2010-11-09,15.649277793868531,autumn
New York,2010-11-10,22.242822871078,autumn
New York,2010-11-11,10.908971127263484,autumn
New York,2010-11-12,18.689168814362638,autumn
New York,2010-11-13,18.43616301340604,autumn
New York,2010-11-14,6.018661976038114,autumn
New York,2010-11-15,15.827791642200603,autumn
New York,2010-11-16,20.816336457630477,autumn
New York,2010-11-17,16.726660306884707,autumn
New York,2010-11-18,8.925541054858039,autumn
New York,2010-11-19,4.782607319898309,autumn
New York,2010-11-20,9.719591161951195,autumn
New York,2010-11-21,21.245918479405937,autumn
New York,2010-11-22,15.423063821017662,autumn
New York,2010-11-23,19.59152655246653,autumn
New York,2010-11-24,18.096064669468188,autumn
New York,2010-11-25,19.971917077097164,autumn
New York,2010-11-26,9.751232996642937,autumn
New York,2010-11-27,9.189596510502707,autumn
New York,2010-11-28,16.2456965057963,autumn
New York,2010-11-29,10.380889849288568,autumn
New York,2010-11-30,19.990382383073456,autumn
New York,2010-12-01,-2.2947859047639425,winter
New York,2010-12-02,3.577091601307419,winter
New York,2010-12-03,-6.594411544254077,winter
New York,2010-12-04,11.220526274820434,winter
New York,2010-12-05,0.3936851403505387,winter
New York,2010-12-06,4.351409610381561,winter
New York,2010-12-07,0.7648328519924379,winter
New York,2010-12-08,11.225217275194655,winter
New York,2010-12-09,-3.694133691466112,winter
New York,2010-12-10,-3.92125463374534,winter
New York,2010-12-11,-3.295420065181169,winter
New York,2010-12-12,6.051160215939442,winter
New York,2010-12-13,-6.678518437172708,winter
New York,2010-12-14,-5.240878952489877,winter
New York,2010-12-15,-3.0372126991338333,winter
New York,2010-12-16,3.213812232152507,winter
New York,2010-12-17,5.16722258217698,winter
New York,2010-12-18,3.0002416334609765,winter
New York,2010-12-19,-1.9899909943000251,winter
New York,2010-12-20,-8.120589017340041,winter
New York,2010-12-21,7.302744959527718,winter
New York,2010-12-22,-0.7458285876200564,winter
New York,2010-12-23,4.673323605160164,winter
New York,2010-12-24,5.876995182950397,winter
New York,2010-12-25,0.8680855573415446,winter
New York,2010-12-26,0.12937289906066543,winter
New York,2010-12-27,-7.180051221879523,winter
New York,2010-12-28,0.5301002874084063,winter
New York,2010-12-29,3.9542965243612604,winter
New York,2010-12-30,0.4541088060934988,winter
New York,2010-12-31,0.3606978183074627,winter
New York,2011-01-01,0.3659039370367598,winter
New York,2011-01-02,-1.6290327945186722,winter
New York,2011-01-03,-0.4278636647705531,winter
New York,2011-01-04,-3.15635265377558,winter
New York,2011-01-05,2.0316785640004675,winter
New York,2011-01-06,-2.1621228947449813,winter
New York,2011-01-07,1.5194757150907159,winter
New York,2011-01-08,-2.2341906410283703,winter
New York,2011-01-09,4.956418740918603,winter
New York,2011-01-10,0.33832336481143976,winter
New York,2011-01-11,10.145154886065555,winter
New York,2011-01-12,-10.446079025458936,winter
New York,2011-01-13,6.895625012609402,winter
New York,2011-01-14,2.1741866966757124,winter
New York,2011-01-15,7.999687333194556,winter
New York,2011-01-16,-0.08294061929710009,winter
New York,2011-01-17,-4.468961778085054,winter
New York,2011-01-18,6.158078810913176,winter
New York,2011-01-19,6.316154958059962,winter
New York,2011-01-20,-1.642234007639545,winter
New York,2011-01-21,-3.1352629385452224,winter
New York,2011-01-22,-2.9007485773880655,winter
New York,2011-01-23,-1.9125806172054838,winter
New York,2011-01-24,-0.8596572092981793,winter
New York,2011-01-25,1.2464292147080758,winter
New York,2011-01-26,-2.410684954607245,winter
New York,2011-01-27,-7.742935385868481,winter
New York,2011-01-28,-3.7777916173204495,winter
New York,2011-01-29,2.7087357121951916,winter
New York,2011-01-30,0.9253582630927593,winter
New York,2011-01-31,5.85890384848835,winter
New York,2011-02-01,-2.5093627596875097,winter
New York,2011-02-02,5.354791910309969,winter
New York,2011-02-03,7.457005530985095,winter
New York,2011-02-04,-5.765324084716329,winter
New York,2011-02-05,6.614296494638246,winter
New York,2011-02-06,-6.072655327395628,winter
New York,2011-02-07,5.045233938539968,winter
New York,2011-02-08,2.2327113004516237,winter
New York,2011-02-09,-3.7111518967782815,winter
New York,2011-02-10,1.7544572057752514,winter
New York,2011-02-11,8.833397877200781,winter
New York,2011-02-12,7.330311692196114,winter
New York,2011-02-13,5.440281266989867,winter
New York,2011-02-14,-2.9457902445807918,winter
New York,2011-02-15,-0.7148912687808853,winter
New York,2011-02-16,3.352189011499383,winter
New York,2011-02-17,-0.6521300987453492,winter
New York,2011-02-18,3.7064601869862464,winter
New York,2011-02-19,3.5102550562308688,winter
New York,2011-02-20,-2.4260567570086846,winter
New York,2011-02-21,0.9545250157443679,winter
New York,2011-02-22,-4.022926267328792,winter
New York,2011-02-23,-0.36998987862382016,winter
New York,2011-02-24,4.582420432113193,winter
New York,2011-02-25,-0.770150632076513,winter
New York,2011-02-26,4.753980062111181,winter
New York,2011-02-27,-2.3586738387717263,winter
New York,2011-02-28,-1.9451085587372483,winter
New York,2011-03-01,13.814446134265609,spring
New York,2011-03-02,10.484492724900317,spring
New York,2011-03-03,2.992213900534397,spring
New York,2011-03-04,3.1970003475433266,spring
New York,2011-03-05,1.1559639408934252,spring
New York,2011-03-06,5.041227990264025,spring
New York,2011-03-07,3.342529997243763,spring
New York,2011-03-08,10.858397326741846,spring
New York,2011-03-09,10.675373799608328,spring
New York,2011-03-10,-0.10103260876801912,spring
New York,2011-03-11,10.669372768132636,spring
New York,2011-03-12,15.010929601412075,spring
New York,2011-03-13,11.83636186458341,spring
New York,2011-03-14,7.697631251705517,spring
New York,2011-03-15,17.019703281484134,spring
New York,2011-03-16,10.05935981787964,spring
New York,2011-03-17,14.998479663189375,spring
New York,2011-03-18,15.91414724048364,spring
New York,2011-03-19,14.454832623807041,spring
New York,2011-03-20,8.043072462657175,spring
New York,2011-03-21,10.589610859110477,spring
New York,2011-03-22,15.611182031875261,spring
New York,2011-03-23,8.266452738158433,spring
New York,2011-03-24,14.999872917950963,spring
New York,2011-03-25,0.5227619794646916,spring
New York,2011-03-26,13.802166527604253,spring
New York,2011-03-27,11.427084935416511,spring
New York,2011-03-28,15.130065842472886,spring
New York,2011-03-29,7.467820335412036,spring
New York,2011-03-30,12.74603166757742,spring
New York,2011-03-31,9.86697552380975,spring
New York,2011-04-01,11.069571580277776,spring
New York,2011-04-02,12.201081234901665,spring
New York,2011-04-03,13.556257210716135,spring
New York,2011-04-04,7.669365559838607,spring
New York,2011-04-05,11.159675299261753,spring
New York,2011-04-06,15.07672548140462,spring
New York,2011-04-07,6.800785317924859,spring
New York,2011-04-08,15.729145727192673,spring
New York,2011-04-09,7.084860512000487,spring
New York,2011-04-10,3.6520253887688483,spring
New York,2011-04-11,5.6368182081950735,spring
New York,2011-04-12,8.810389340197371,spring
New York,2011-04-13,14.522933026100006,spring
New York,2011-04-14,5.061446965196363,spring
New York,2011-04-15,13.226446306390757,spring
New York,2011-04-16,8.349117404354043,spring
New York,2011-04-17,10.876744400737886,spring
New York,2011-04-18,7.623857612339271,spring
New York,2011-04-19,13.022086753545551,spring
New York,2011-04-20,11.650533090941186,spring
New York,2011-04-21,3.5660750657936804,spring
New York,2011-04-22,7.4571888884656605,spring
New York,2011-04-23,4.907237687383153,spring
New York,2011-04-24,16.953351947047736,spring
New York,2011-04-25,5.913929656789631,spring
New York,2011-04-26,9.67708370129991,spring
New York,2011-04-27,13.855434514406856,spring
New York,2011-04-28,9.875722021549821,spring
New York,2011-04-29,13.201294535702758,spring
New York,2011-04-30,14.36670683226679,spring
New York,2011-05-01,11.797607638658773,spring
New York,2011-05-02,12.488673940956811,spring
New York,2011-05-03,7.977527889284875,spring
New York,2011-05-04,6.350741453559857,spring
New York,2011-05-05,10.429563825608357,spring
New York,2011-05-06,2.822635712498144,spring
New York,2011-05-07,15.271259765169443,spring
New York,2011-05-08,6.05248903981145,spring
New York,2011-05-09,13.183525695987253,spring
New York,2011-05-10,10.477858813841161,spring
New York,2011-05-11,6.84722299662628,spring
New York,2011-05-12,9.479358334858645,spring
New York,2011-05-13,21.61020897159316,spring
New York,2011-05-14,-0.6444034639053235,spring
New York,2011-05-15,11.742014112644659,spring
New York,2011-05-16,7.687532091636545,spring
New York,2011-05-17,8.034738325057539,spring
New York,2011-05-18,12.851992643570366,spring
New York,2011-05-19,17.56942433041811,spring
New York,2011-05-20,10.61732463725942,spring
New York,2011-05-21,4.984634148947111,spring
New York,2011-05-22,13.027881360474186,spring
New York,2011-05-23,11.909693339649316,spring
New York,2011-05-24,13.940478469929285,spring
New York,2011-05-25,11.28695119931798,spring
New York,2011-05-26,6.043414501568636,spring
New York,2011-05-27,9.22571884407444,spring
New York,2011-05-28,8.714626759531358,spring
New York,2011-05-29,18.884090007762577,spring
New York,2011-05-30,6.186178172771266,spring
New York,2011-05-31,8.373705348209914,spring
New York,2011-06-01,32.362022080714986,summer
New York,2011-06-02,28.153596902761745,summer
New York,2011-06-03,33.22101674612955,summer
New York,2011-06-04,35.1197279059708,summer
New York,2011-06-05,24.756665062040952,summer
New York,2011-06-06,21.704726448966095,summer
New York,2011-06-07,24.758656294562012,summer
New York,2011-06-08,25.493587894716267,summer
New York,2011-06-09,23.02100869302777,summer
New York,2011-06-10,29.834290682164074,summer
New York,2011-06-11,22.49197021500951,summer
New York,2011-06-12,23.34379575031315,summer
New York,2011-06-13,25.162550258885943,summer
New York,2011-06-14,20.921321925276768,summer
New York,2011-06-15,18.617517593395586,summer
New York,2011-06-16,15.332224333135413,summer
New York,2011-06-17,28.093864236984054,summer
New York,2011-06-18,26.76843622992645,summer
New York,2011-06-19,24.760965562097212,summer
New York,2011-06-20,24.392932322745466,summer
New York,2011-06-21,25.220598863083964,summer
New York,2011-06-22,28.29789763489939,summer
New York,2011-06-23,28.641638553227715,summer
New York,2011-06-24,27.267280839565686,summer
New York,2011-06-25,30.239823754327148,summer
New York,2011-06-26,19.752629688736018,summer
New York,2011-06-27,31.53352639690244,summer
New York,2011-06-28,24.440219381541137,summer
New York,2011-06-29,20.393149112624847,summer
New York,2011-06-30,22.648124875839866,summer
New York,2011-07-01,34.711397426351425,summer
New York,2011-07-02,29.403082278639815,summer
New York,2011-07-03,21.93657033499429,summer
New York,2011-07-04,22.13229231986091,summer
New York,2011-07-05,32.68507712530817,summer
New York,2011-07-06,25.34738400084251,summer
New York,2011-07-07,21.350424139518775,summer
New York,2011-07-08,21.983072537827272,summer
New York,2011-07-09,23.565443500162147,summer
New York,2011-07-10,26.52557385643498,summer
New York,2011-07-11,21.703446679831565,summer
New York,2011-07-12,31.814767039763687,summer
New York,2011-07-13,21.571647400649677,summer
New York,2011-07-14,28.270433744936078,summer
New York,2011-07-15,22.405542354870857,summer
New York,2011-07-16,28.60566347098061,summer
New York,2011-07-17,22.608183487047214,summer
New York,2011-07-18,24.525397917756628,summer
New York,2011-07-19,33.47742797462666,summer
New York,2011-07-20,27.843921488825874,summer
New York,2011-07-21,36.77061419306805,summer
New York,2011-07-22,27.070649222066347,summer
New York,2011-07-23,22.32763337031819,summer
New York,2011-07-24,26.93276413388095,summer
New York,2011-07-25,25.23870064591879,summer
New York,2011-07-26,15.996755634729212,summer
New York,2011-07-27,35.61880783501779,summer
New York,2011-07-28,23.90240117962817,summer
New York,2011-07-29,32.13675189456007,summer
New York,2011-07-30,20.432455442447996,summer
New York,2011-07-31,28.183305159260936,summer
New York,2011-08-01,22.367926274812408,summer
New York,2011-08-02,18.832048432063786,summer
New York,2011-08-03,23.2994094746096,summer
New York,2011-08-04,17.35672962518842,summer
New York,2011-08-05,19.564160612092316,summer
New York,2011-08-06,28.341996703069903,summer
New York,2011-08-07,24.514435370405455,summer
New York,2011-08-08,29.212969983633606,summer
New York,2011-08-09,24.121852606879322,summer
New York,2011-08-10,24.303959143250022,summer
New York,2011-08-11,14.642494388442506,summer
New York,2011-08-12,26.954348662706543,summer
New York,2011-08-13,19.13221448991562,summer
New York,2011-08-14,28.13537908763693,summer
New York,2011-08-15,21.66811995117238,summer
New York,2011-08-16,20.576672500809465,summer
New York,2011-08-17,24.069689937664315,summer
New York,2011-08-18,26.34020984458841,summer
New York,2011-08-19,18.824861509354605,summer
New York,2011-08-20,34.438906588997526,summer
New York,2011-08-21,28.970808270347433,summer
New York,2011-08-22,26.246737310563915,summer
New York,2011-08-23,20.89358949089573,summer
New York,2011-08-24,32.51427305458636,summer
New York,2011-08-25,24.816855609427908,summer
New York,2011-08-26,29.040619368598065,summer
New York,2011-08-27,18.57302917130132,summer
New York,2011-08-28,21.018250565473153,summer
New York,2011-08-29,22.784705033814724,summer
New York,2011-08-30,23.325304738487077,summer
New York,2011-08-31,26.362490449783472,summer
New York,2011-09-01,26.832781678785135,autumn
New York,2011-09-02,16.285184421294524,autumn
New York,2011-09-03,21.584722062890656,autumn
New York,2011-09-04,14.760631360713237,autumn
New York,2011-09-05,14.743877371195861,autumn
New York,2011-09-06,19.96913219208155,autumn
New York,2011-09-07,11.748263963314695,autumn
New York,2011-09-08,11.32195994176321,autumn
New York,2011-09-09,15.113159872668882,autumn
New York,2011-09-10,10.350379264167614,autumn
New York,2011-09-11,18.483821520472397,autumn
New York,2011-09-12,10.698134512752972,autumn
New York,2011-09-13,13.826301886343245,autumn
New York,2011-09-14,14.370171419678329,autumn
New York,2011-09-15,20.97715635710551,autumn
New York,2011-09-16,20.11641599304123,autumn
New York,2011-09-17,22.33112722248705,autumn
New York,2011-09-18,16.39697175879675,autumn
New York,2011-09-19,18.792349544679357,autumn
New York,2011-09-20,11.586964800815313,autumn
New York,2011-09-21,13.12444849104609,autumn
New York,2011-09-22,17.308757247174558,autumn
New York,2011-09-23,9.320896071398508,autumn
New York,2011-09-24,21.485221245882222,autumn
New York,2011-09-25,11.6637573453036,autumn
New York,2011-09-26,9.736934280518573,autumn
New York,2011-09-27,20.32416254344171,autumn
New York,2011-09-28,21.51970388230575,autumn
New York,2011-09-29,20.870345787367025,autumn
New York,2011-09-30,5.932911992646732,autumn
New York,2011-10-01,17.99310697080472,autumn
New York,2011-10-02,25.77135919713681,autumn
New York,2011-10-03,3.2189272965315734,autumn
New York,2011-10-04,15.22418378412544,autumn
New York,2011-10-05,14.723831210683139,autumn
New York,2011-10-06,16.925550551400573,autumn
New York,2011-10-07,10.728047126064613,autumn
New York,2011-10-08,18.50891695281514,autumn
New York,2011-10-09,22.036739576326298,autumn
New York,2011-10-10,8.980737450732363,autumn
New York,2011-10-11,12.716645188797017,autumn
New York,2011-10-12,12.168835210719617,autumn
New York,2011-10-13,12.756072501079311,autumn
